CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID,PrescriptionIndex
Nicaragua,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,Nicaragua__,9
Netherlands,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Netherlands__,9
Norway,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,Norway__,9
Nepal,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,Nepal__,9
New Zealand,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,New Zealand__,9
Oman,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Oman__,9
Pakistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Pakistan__,9
Panama,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Panama__,9
Pitcairn Islands,,2020-08-01,0.0,0.0,2.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,Pitcairn Islands__,9
Peru,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Peru__,9
Philippines,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Philippines__,9
Papua New Guinea,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Papua New Guinea__,9
Poland,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Poland__,9
Puerto Rico,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Puerto Rico__,9
Portugal,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Portugal__,9
Paraguay,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Paraguay__,9
Palestine,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Palestine__,9
Qatar,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Qatar__,9
Kosovo,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Kosovo__,9
Romania,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,Romania__,9
Russia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Russia__,9
Rwanda,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Rwanda__,9
Saudi Arabia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Saudi Arabia__,9
Sudan,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,Sudan__,9
Senegal,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,Senegal__,9
Singapore,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Singapore__,9
Solomon Islands,,2020-08-01,3.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,Solomon Islands__,9
Sierra Leone,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Sierra Leone__,9
El Salvador,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,El Salvador__,9
San Marino,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,San Marino__,9
Somalia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,Somalia__,9
Serbia,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Serbia__,9
South Sudan,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,South Sudan__,9
Suriname,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Suriname__,9
Slovak Republic,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Slovak Republic__,9
Slovenia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Slovenia__,9
Sweden,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,Sweden__,9
Eswatini,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,Eswatini__,9
Seychelles,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,Seychelles__,9
Syria,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,Syria__,9
Turks and Caicos Islands,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,Turks and Caicos Islands__,9
Chad,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Chad__,9
Togo,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Togo__,9
Thailand,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Thailand__,9
Tajikistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Tajikistan__,9
Turkmenistan,,2020-08-01,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,Turkmenistan__,9
Timor-Leste,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,Timor-Leste__,9
Trinidad and Tobago,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,Trinidad and Tobago__,9
Tunisia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,Tunisia__,9
Turkey,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Turkey__,9
Taiwan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,Taiwan__,9
Tanzania,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Tanzania__,9
Uganda,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Uganda__,9
Ukraine,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Ukraine__,9
Uruguay,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,Uruguay__,9
United States,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,United States__,9
United States,Alaska,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Alaska,9
United States,Alabama,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Alabama,9
United States,Arkansas,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Arkansas,9
United States,Arizona,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,United States__Arizona,9
United States,California,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,United States__California,9
United States,Colorado,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Colorado,9
United States,Connecticut,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Connecticut,9
United States,Washington DC,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Washington DC,9
United States,Delaware,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Delaware,9
United States,Florida,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,United States__Florida,9
United States,Georgia,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Georgia,9
United States,Hawaii,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Hawaii,9
United States,Iowa,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Iowa,9
United States,Idaho,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Idaho,9
United States,Illinois,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Illinois,9
United States,Indiana,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Indiana,9
United States,Kansas,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Kansas,9
United States,Kentucky,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Kentucky,9
United States,Louisiana,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Louisiana,9
United States,Massachusetts,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Massachusetts,9
United States,Maryland,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Maryland,9
United States,Maine,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Maine,9
United States,Michigan,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Michigan,9
United States,Minnesota,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Minnesota,9
United States,Missouri,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Missouri,9
United States,Mississippi,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Mississippi,9
United States,Montana,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Montana,9
United States,North Carolina,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__North Carolina,9
United States,North Dakota,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__North Dakota,9
United States,Nebraska,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Nebraska,9
United States,New Hampshire,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__New Hampshire,9
United States,New Jersey,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,United States__New Jersey,9
United States,New Mexico,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__New Mexico,9
United States,Nevada,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Nevada,9
United States,New York,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,United States__New York,9
United States,Ohio,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Ohio,9
United States,Oklahoma,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Oklahoma,9
United States,Oregon,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Oregon,9
United States,Pennsylvania,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Pennsylvania,9
United States,Rhode Island,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Rhode Island,9
United States,South Carolina,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__South Carolina,9
United States,South Dakota,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__South Dakota,9
United States,Tennessee,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Tennessee,9
United States,Texas,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,United States__Texas,9
United States,Utah,2020-08-01,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Utah,9
United States,Virginia,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,United States__Virginia,9
United States,Virgin Islands,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Virgin Islands,9
United States,Vermont,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Vermont,9
United States,Washington,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__Washington,9
United States,Wisconsin,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,United States__Wisconsin,9
United States,West Virginia,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United States__West Virginia,9
United States,Wyoming,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,United States__Wyoming,9
Uzbekistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Uzbekistan__,9
Venezuela,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,Venezuela__,9
British Virgin Islands,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,British Virgin Islands__,9
United States Virgin Islands,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,United States Virgin Islands__,9
Vietnam,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Vietnam__,9
Vanuatu,,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Vanuatu__,9
Yemen,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,Yemen__,9
South Africa,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,South Africa__,9
Zambia,,2020-08-01,0.0,3.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,Zambia__,9
Zimbabwe,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe__,9
Aruba,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,4.0,Aruba__,9
Afghanistan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Afghanistan__,9
Angola,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Angola__,9
Anguilla,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,Anguilla__,9
Albania,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Albania__,9
Andorra,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Andorra__,9
United Arab Emirates,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,United Arab Emirates__,9
Argentina,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Argentina__,9
Australia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Australia__,9
Austria,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,Austria__,9
Azerbaijan,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Azerbaijan__,9
Burundi,,2020-08-02,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,Burundi__,9
Belgium,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Belgium__,9
Benin,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Benin__,9
Burkina Faso,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,Burkina Faso__,9
Bangladesh,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Bangladesh__,9
Bulgaria,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Bulgaria__,9
Bahrain,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Bahrain__,9
Bosnia and Herzegovina,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina__,9
Belarus,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Belarus__,9
Belize,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Belize__,9
Bermuda,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Bermuda__,9
Bolivia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Bolivia__,9
Brazil,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Brazil__,9
Barbados,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Barbados__,9
Brunei,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Brunei__,9
Bhutan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Bhutan__,9
Botswana,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,Botswana__,9
Central African Republic,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Central African Republic__,9
Canada,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,Canada__,9
Switzerland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Switzerland__,9
Chile,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Chile__,9
China,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,China__,9
Cote d'Ivoire,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,Cote d'Ivoire__,9
Cameroon,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Cameroon__,9
Democratic Republic of Congo,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,Democratic Republic of Congo__,9
Congo,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Congo__,9
Colombia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Colombia__,9
Comoros,,2020-08-02,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Comoros__,9
Cape Verde,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Cape Verde__,9
Costa Rica,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Costa Rica__,9
Cuba,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,Cuba__,9
Cayman Islands,,2020-08-02,1.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,Cayman Islands__,9
Cyprus,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Cyprus__,9
Czech Republic,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Czech Republic__,9
Germany,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Germany__,9
Djibouti,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Djibouti__,9
Dominica,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Dominica__,9
Denmark,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Denmark__,9
Dominican Republic,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Dominican Republic__,9
Algeria,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Algeria__,9
Ecuador,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Ecuador__,9
Egypt,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Egypt__,9
Eritrea,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Eritrea__,9
Spain,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Spain__,9
Estonia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Estonia__,9
Ethiopia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia__,9
Finland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,Finland__,9
Fiji,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Fiji__,9
Falkland Islands,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,Falkland Islands__,9
France,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,France__,9
Gabon,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,Gabon__,9
United Kingdom,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,United Kingdom__,9
United Kingdom,England,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United Kingdom__England,9
United Kingdom,Northern Ireland,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,United Kingdom__Northern Ireland,9
United Kingdom,Scotland,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Scotland,9
United Kingdom,Wales,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Wales,9
Georgia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Georgia__,9
Ghana,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Ghana__,9
Gibraltar,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Gibraltar__,9
Guinea,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Guinea__,9
Gambia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Gambia__,9
Greece,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Greece__,9
Greenland,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,4.0,Greenland__,9
